   0.0000000000000000        0.0000000000000000     
  0.15700000000000000       0.15635581227524781     
  0.31400000000000000       0.30886552009893214     
  0.47099999999999997       0.45377762707554509     
  0.62800000000000000       0.58752752571389188     
  0.78500000000000003       0.70682518110536596     
  0.94200000000000006       0.80873606055313019     
   1.0990000000000000       0.89075331841196626     
   1.2560000000000000       0.95085946050646997     
   1.4130000000000000       0.98757597128092267     
   1.5700000000000001       0.99999968293183461     
   1.7270000000000001       0.98782499190030904     
   1.8840000000000001       0.95135137623382848     
   2.0409999999999999       0.89147602890231314     
   2.1980000000000000       0.80967178827716424     
   2.3550000000000000       0.70795090864843213     
   2.5120000000000000       0.58881556196779528     
   2.6690000000000000       0.45519628839579662     
   2.8260000000000001       0.31037990967204165     
   2.9830000000000001       0.15792867852486650     
   3.1400000000000001        1.5926529164868282E-003
